Run at: 2025-11-26 22:09:46 UTC
MISMATCH: expected 0x0bafb03a got 0x2a2e8479
MISMATCH: expected 0x2a2e8479 got 0x711ffdca
MISMATCH: expected 0x711ffdca got 0x0923abc4
MISMATCH: expected 0x0923abc4 got 0x1d83e71d
MISMATCH: expected 0x1d83e71d got 0x4cdb6dc4
MISMATCH: expected 0x4cdb6dc4 got 0x71be5a4e
MISMATCH: expected 0x71be5a4e got 0x27319e80
MISMATCH: expected 0x27319e80 got 0x6f1b5b1f
MISMATCH: expected 0x6f1b5b1f got 0x7582f51a
MISMATCH: expected 0x7582f51a got 0x51adcf24
MISMATCH: expected 0x51adcf24 got 0x7614d125
MISMATCH: expected 0x7614d125 got 0x5ff89bf5
MISMATCH: expected 0x5ff89bf5 got 0x7a713696
MISMATCH: expected 0x7a713696 got 0x7bc47ce4
MISMATCH: expected 0x7bc47ce4 got 0x6bbe67f0
MISMATCH: expected 0x6bbe67f0 got 0x1a57642f
MISMATCH: expected 0x1a57642f got 0x4f41b53e
MISMATCH: expected 0x4f41b53e got 0x224005fc
MISMATCH: expected 0x224005fc got 0x6224545d
MISMATCH: expected 0x6224545d got 0x4c372737
MISMATCH: expected 0x4c372737 got 0x22244899
MISMATCH: expected 0x22244899 got 0x7c8228a8
MISMATCH: expected 0x7c8228a8 got 0x2f485681
MISMATCH: expected 0x2f485681 got 0x4fe4d0f3
MISMATCH: expected 0x4fe4d0f3 got 0x3ba338e4
MISMATCH: expected 0x3ba338e4 got 0x1c09aede
MISMATCH: expected 0x1c09aede got 0x702d7472
MISMATCH: expected 0x702d7472 got 0x1c8564c6
MISMATCH: expected 0x1c8564c6 got 0x5665a876
MISMATCH: expected 0x5665a876 got 0x27253c61
MISMATCH: expected 0x27253c61 got 0x23a76509
MISMATCH: expected 0x23a76509 got 0x25a6a211
MISMATCH: expected 0x25a6a211 got 0x4557f120
MISMATCH: expected 0x4557f120 got 0x56d4c2f7
MISMATCH: expected 0x56d4c2f7 got 0x376d13c8
MISMATCH: expected 0x376d13c8 got 0x78ff4b55
MISMATCH: expected 0x78ff4b55 got 0x0eb7d2df
MISMATCH: expected 0x0eb7d2df got 0x57ba4c62
MISMATCH: expected 0x57ba4c62 got 0x045197fe
MISMATCH: expected 0x045197fe got 0x02c74c9a
MISMATCH: expected 0x02c74c9a got 0x1028926f
MISMATCH: expected 0x1028926f got 0x028d2a3d
MISMATCH: expected 0x028d2a3d got 0x316f4360
MISMATCH: expected 0x316f4360 got 0x0d3ab783
MISMATCH: expected 0x0d3ab783 got 0x5ecee22d
MISMATCH: expected 0x5ecee22d got 0x61962ec7
MISMATCH: expected 0x61962ec7 got 0x43fd1c43
MISMATCH: expected 0x43fd1c43 got 0x094cd4c5
MISMATCH: expected 0x094cd4c5 got 0x3d4f5926
MISMATCH: expected 0x3d4f5926 got 0x04d01dd0
MISMATCH: expected 0x04d01dd0 got 0x0e33aaf1
MISMATCH: expected 0x0e33aaf1 got 0x76667770
MISMATCH: expected 0x76667770 got 0x1fd55995
MISMATCH: expected 0x1fd55995 got 0x46da38b9
MISMATCH: expected 0x46da38b9 got 0x25a91ae6
MISMATCH: expected 0x25a91ae6 got 0x5c98d91d
MISMATCH: expected 0x5c98d91d got 0x5153b6c1
MISMATCH: expected 0x5153b6c1 got 0x1be5a5a1
MISMATCH: expected 0x1be5a5a1 got 0x459834c3
MISMATCH: expected 0x459834c3 got 0x6f7afee9
MISMATCH: expected 0x6f7afee9 got 0x7afc867a
MISMATCH: expected 0x7afc867a got 0x696c6a27
MISMATCH: expected 0x696c6a27 got 0x4d5ac2fa
MISMATCH: expected 0x4d5ac2fa got 0x2dacf885
MISMATCH: expected 0x2dacf885 got 0x555d67cb
MISMATCH: expected 0x555d67cb got 0x11ee3509
MISMATCH: expected 0x11ee3509 got 0x357bfc07
MISMATCH: expected 0x357bfc07 got 0x1d47b0e0
MISMATCH: expected 0x1d47b0e0 got 0x496a91fc
MISMATCH: expected 0x496a91fc got 0x2fd328d6
MISMATCH: expected 0x2fd328d6 got 0x5f1ac3a7
MISMATCH: expected 0x5f1ac3a7 got 0x78bf34d7
MISMATCH: expected 0x78bf34d7 got 0x19b15aa6
MISMATCH: expected 0x19b15aa6 got 0x57b1a16d
MISMATCH: expected 0x57b1a16d got 0x7e04eb5a
MISMATCH: expected 0x7e04eb5a got 0x2ceb47b8
MISMATCH: expected 0x2ceb47b8 got 0x78da556f
MISMATCH: expected 0x78da556f got 0x70087702
MISMATCH: expected 0x70087702 got 0x1a64fc59
MISMATCH: expected 0x1a64fc59 got 0x7e02b702
MISMATCH: expected 0x7e02b702 got 0x0b840b05
MISMATCH: expected 0x0b840b05 got 0x4eba43c0
MISMATCH: expected 0x4eba43c0 got 0x2756615b
MISMATCH: expected 0x2756615b got 0x41bb5db4
MISMATCH: expected 0x41bb5db4 got 0x31a235f5
MISMATCH: expected 0x31a235f5 got 0x576b2a81
MISMATCH: expected 0x576b2a81 got 0x7f18ad02
MISMATCH: expected 0x7f18ad02 got 0x1cbf756d
MISMATCH: expected 0x1cbf756d got 0x2911ccb5
MISMATCH: expected 0x2911ccb5 got 0x4adafd2a
MISMATCH: expected 0x4adafd2a got 0x7a7b1eb0
MISMATCH: expected 0x7a7b1eb0 got 0x6cd132e9
MISMATCH: expected 0x6cd132e9 got 0x66a2d929
MISMATCH: expected 0x66a2d929 got 0x3fa30e44
MISMATCH: expected 0x3fa30e44 got 0x454f0096
MISMATCH: expected 0x454f0096 got 0x50897742
MISMATCH: expected 0x50897742 got 0x2ff4d875
MISMATCH: expected 0x2ff4d875 got 0x6e7ac41b
MISMATCH: expected 0x6e7ac41b got 0x53cf9d9e
MISMATCH: expected 0x53cf9d9e got 0x3b784644
MISMATCH: expected 0x3b784644 got 0x2a1985f0
MISMATCH: expected 0x2a1985f0 got 0x2bd12dcb
MISMATCH: expected 0x2bd12dcb got 0x6b743c0f
MISMATCH: expected 0x6b743c0f got 0x47db0485
MISMATCH: expected 0x47db0485 got 0x116552c2
MISMATCH: expected 0x116552c2 got 0x5f03d3ed
MISMATCH: expected 0x5f03d3ed got 0x483d36f7
MISMATCH: expected 0x483d36f7 got 0x4629708c
MISMATCH: expected 0x4629708c got 0x685e7f45
MISMATCH: expected 0x685e7f45 got 0x76f6d4dd
MISMATCH: expected 0x76f6d4dd got 0x08d461cc
MISMATCH: expected 0x08d461cc got 0x133f382d
MISMATCH: expected 0x133f382d got 0x1767327e
MISMATCH: expected 0x1767327e got 0x77ecc7f7
MISMATCH: expected 0x77ecc7f7 got 0x7994c71d
MISMATCH: expected 0x7994c71d got 0x708b9bfa
MISMATCH: expected 0x708b9bfa got 0x08be9b15
MISMATCH: expected 0x08be9b15 got 0x5add65da
MISMATCH: expected 0x5add65da got 0x0427212b
MISMATCH: expected 0x0427212b got 0x724ffaf7
MISMATCH: expected 0x724ffaf7 got 0x58028c73
MISMATCH: expected 0x58028c73 got 0x37560d52
MISMATCH: expected 0x37560d52 got 0x4222ef8a
MISMATCH: expected 0x4222ef8a got 0x1d392b79
MISMATCH: expected 0x1d392b79 got 0x0713998b
MISMATCH: expected 0x0713998b got 0x62d1b312
MISMATCH: expected 0x62d1b312 got 0x1f419a19
MISMATCH: expected 0x1f419a19 got 0x335e0181
MISMATCH: expected 0x335e0181 got 0x7bdf3324
MISMATCH: expected 0x7bdf3324 got 0x0816853c
MISMATCH: expected 0x0816853c got 0x25791327
push timeout
MISMATCH: expected 0x25791327 got 0x679c02b1
MISMATCH: expected 0x679c02b1 got 0x5b2b1343
MISMATCH: expected 0x5b2b1343 got 0x3d27b558
MISMATCH: expected 0x3d27b558 got 0x56f08064
MISMATCH: expected 0x56f08064 got 0x174e6878
MISMATCH: expected 0x174e6878 got 0x39349aeb
MISMATCH: expected 0x39349aeb got 0x3340332f
MISMATCH: expected 0x3340332f got 0x58720c3b
MISMATCH: expected 0x58720c3b got 0x6bb23229
MISMATCH: expected 0x6bb23229 got 0x2eb6bca0
MISMATCH: expected 0x2eb6bca0 got 0x5a731434
MISMATCH: expected 0x5a731434 got 0x29409c26
MISMATCH: expected 0x29409c26 got 0x25cba09e
MISMATCH: expected 0x25cba09e got 0x658a0f8c
MISMATCH: expected 0x658a0f8c got 0x6fb1fb2b
MISMATCH: expected 0x6fb1fb2b got 0x50a803f2
MISMATCH: expected 0x50a803f2 got 0x02947535
MISMATCH: expected 0x02947535 got 0x5c3bcce2
MISMATCH: expected 0x5c3bcce2 got 0x0b3542f7
MISMATCH: expected 0x0b3542f7 got 0x4a6708dd
MISMATCH: expected 0x4a6708dd got 0x5c35f520
MISMATCH: expected 0x5c35f520 got 0x609380e6
MISMATCH: expected 0x609380e6 got 0x159cce29
MISMATCH: expected 0x159cce29 got 0x0b518b0c
MISMATCH: expected 0x0b518b0c got 0x02beff2b
MISMATCH: expected 0x02beff2b got 0x6700ab11
MISMATCH: expected 0x6700ab11 got 0x44b98e93
MISMATCH: expected 0x44b98e93 got 0x3327c4ba
MISMATCH: expected 0x3327c4ba got 0x387ea4c4
MISMATCH: expected 0x387ea4c4 got 0x658a0f8c
MISMATCH: expected 0x24ed9182 got 0x6fb1fb2b
MISMATCH: expected 0x19bd3b62 got 0x7471d606
MISMATCH: expected 0x7471d606 got 0x392b6499
MISMATCH: expected 0x392b6499 got 0x6e400e47
MISMATCH: expected 0x6e400e47 got 0x37d96658
MISMATCH: expected 0x37d96658 got 0x7d9914b8
MISMATCH: expected 0x7d9914b8 got 0x67a25a4d
MISMATCH: expected 0x67a25a4d got 0x070f9a37
MISMATCH: expected 0x070f9a37 got 0x7b81703d
MISMATCH: expected 0x7b81703d got 0x0b518b0c
MISMATCH: expected 0x4abd0ead got 0x02beff2b
MISMATCH: expected 0x370fc65d got 0x61831e82
MISMATCH: expected 0x61831e82 got 0x1f40887c
MISMATCH: expected 0x1f40887c got 0x61177f01
MISMATCH: expected 0x61177f01 got 0x7b7cdc30
MISMATCH: expected 0x7b7cdc30 got 0x34113e1d
MISMATCH: expected 0x34113e1d got 0x48b30073
MISMATCH: expected 0x48b30073 got 0x28a8c7ac
MISMATCH: expected 0x28a8c7ac got 0x54805456
MISMATCH: expected 0x54805456 got 0x191e2738
MISMATCH: expected 0x191e2738 got 0x314dc0ad
MISMATCH: expected 0x314dc0ad got 0x7d9914b8
MISMATCH: expected 0x5731e9d6 got 0x67a25a4d
MISMATCH: expected 0x257975e2 got 0x070f9a37
MISMATCH: expected 0x6a97e434 got 0x1a61ceac
MISMATCH: expected 0x1a61ceac got 0x29a1074b
MISMATCH: expected 0x29a1074b got 0x776cc047
MISMATCH: expected 0x776cc047 got 0x09e27ad4
MISMATCH at drain: expected 0x09e27ad4 got 0x0d7f2b43
MISMATCH at drain: expected 0x0d7f2b43 got 0x49953bfc
MISMATCH at drain: expected 0x49953bfc got 0x33c32ab1
MISMATCH at drain: expected 0x33c32ab1 got 0x5748578f
MISMATCH at drain: expected 0x5748578f got 0x48b30073
=== Summary ===
attempted pushes: 3382
successful pushes: 3164
refused pushes: 216
attempted pops: 3305
successful pops: 3164
refused pops: 141
mismatches: 3162
